# adjacency matrices created from topology.hpp and test.cpp for testing purposes
## Erdos-Renyi Symmetric Adjacency dMatrix with Parameters: N = 30, p = 0.900000, seed = 123
           0	    0.485624	    0.747235	    0.621725	     0.72528	    0.542876	    0.799304	    0.547578	    0.720345	    0.927151	    0.594246	    0.710133	    0.885807	           0	    0.173412	    0.928451	    0.468451	    0.390311	           0	    0.135283	    0.628013	    0.571715	    0.225197	    0.961218	    0.413369	    0.793057	    0.318953	    0.801995	    0.821498	    0.190562	
    0.485624	           0	    0.802025	    0.460916	    0.668613	    0.421956	    0.256516	    0.925029	    0.341023	           0	    0.103721	    0.881715	     0.98873	    0.271156	    0.489795	    0.543702	    0.405973	           0	    0.161337	    0.569657	     0.17595	    0.480998	    0.989589	    0.652633	     0.87878	    0.220779	    0.895164	    0.612375	           0	    0.151919	
    0.747235	    0.802025	           0	    0.391736	    0.175354	    0.689249	    0.169378	    0.545943	    0.341453	    0.378895	    0.151883	    0.153044	    0.843585	    0.552133	    0.546166	           0	    0.575385	    0.666755	    0.855022	    0.853526	           0	    0.777056	           0	    0.149141	    0.916842	    0.296577	    0.597356	    0.601721	    0.513734	    0.607844	
    0.621725	    0.460916	    0.391736	           0	    0.485077	    0.311062	    0.775341	    0.493175	    0.343463	    0.352714	    0.887546	    0.569043	    0.104818	    0.262986	    0.929916	     0.27061	    0.205486	    0.770167	    0.585506	     0.92025	    0.200395	    0.519252	    0.539589	    0.102056	    0.351554	    0.508921	    0.126496	    0.738163	    0.585252	    0.752275	
     0.72528	    0.668613	    0.175354	    0.485077	           0	           0	    0.560587	    0.532803	    0.257835	    0.197688	    0.786491	    0.378279	    0.920186	    0.644222	    0.689973	    0.409701	    0.491128	    0.788928	    0.609712	    0.450757	    0.500486	    0.824379	    0.106421	    0.792512	    0.111677	     0.12012	    0.244815	    0.375732	    0.932087	    0.945307	
    0.542876	    0.421956	    0.689249	    0.311062	           0	           0	    0.611588	    0.354433	    0.901998	    0.918792	    0.886152	           0	    0.124796	    0.893212	     0.60851	    0.148433	     0.26363	           0	    0.386392	    0.193593	    0.478485	    0.793105	     0.69105	    0.353963	    0.147101	    0.134943	    0.597638	    0.103821	    0.891528	    0.964976	
    0.799304	    0.256516	    0.169378	    0.775341	    0.560587	    0.611588	           0	    0.108782	    0.544885	    0.426794	    0.596839	    0.414317	    0.317645	    0.529714	    0.359391	    0.642655	    0.531401	    0.527135	    0.419413	    0.683264	     0.78015	    0.932879	    0.919055	    0.612424	    0.772619	    0.759534	    0.349827	    0.847086	    0.603509	    0.288418	
    0.547578	    0.925029	    0.545943	    0.493175	    0.532803	    0.354433	    0.108782	           0	    0.568789	    0.740253	    0.896325	    0.504148	    0.160805	    0.150958	    0.721664	    0.772894	    0.189702	    0.492497	    0.665453	    0.903106	     0.26122	    0.374448	    0.522467	    0.266308	    0.960903	    0.935485	    0.605254	    0.450267	    0.858822	    0.636074	
    0.720345	    0.341023	    0.341453	    0.343463	    0.257835	    0.901998	    0.544885	    0.568789	           0	    0.308171	    0.273853	    0.366289	    0.558486	    0.404756	    0.633152	    0.198241	    0.323353	    0.454207	           0	    0.354127	    0.606089	    0.932416	    0.839185	    0.766013	           0	    0.755994	     0.42662	    0.579255	           0	    0.502589	
    0.927151	           0	    0.378895	    0.352714	    0.197688	    0.918792	    0.426794	    0.740253	    0.308171	           0	    0.836135	    0.743672	    0.330259	    0.715459	    0.706294	    0.255108	    0.374602	    0.686478	    0.321756	    0.474307	    0.424509	    0.712141	    0.322199	    0.832496	    0.928294	    0.687392	    0.298836	    0.514606	    0.112758	           0	
    0.594246	    0.103721	    0.151883	    0.887546	    0.786491	    0.886152	    0.596839	    0.896325	    0.273853	    0.836135	           0	    0.416838	    0.826646	     0.65479	    0.731894	    0.576843	    0.623814	           0	    0.902868	    0.764156	    0.470493	    0.880559	    0.284074	           0	    0.719279	    0.688114	    0.193668	    0.167483	    0.407257	    0.578659	
    0.710133	    0.881715	    0.153044	    0.569043	    0.378279	           0	    0.414317	    0.504148	    0.366289	    0.743672	    0.416838	           0	    0.717568	           0	           0	    0.383629	    0.715254	    0.891004	    0.542328	    0.551708	    0.148571	    0.707981	    0.207059	    0.803138	    0.612705	    0.496338	     0.49381	    0.769896	    0.669548	    0.727113	
    0.885807	     0.98873	    0.843585	    0.104818	    0.920186	    0.124796	    0.317645	    0.160805	    0.558486	    0.330259	    0.826646	    0.717568	           0	    0.536857	    0.152313	    0.838128	           0	    0.338822	    0.900279	    0.747891	    0.665624	    0.686851	           0	     0.87659	    0.867645	    0.102879	    0.517182	    0.178319	    0.274451	    0.507258	
           0	    0.271156	    0.552133	    0.262986	    0.644222	    0.893212	    0.529714	    0.150958	    0.404756	    0.715459	     0.65479	           0	    0.536857	           0	    0.776056	    0.209179	           0	    0.840463	    0.667736	    0.770082	    0.216191	     0.44724	    0.456439	      0.3736	    0.377106	    0.592108	    0.483047	    0.574366	    0.562943	    0.303316	
    0.173412	    0.489795	    0.546166	    0.929916	    0.689973	     0.60851	    0.359391	    0.721664	    0.633152	    0.706294	    0.731894	           0	    0.152313	    0.776056	           0	    0.136841	    0.442284	    0.976809	    0.900091	    0.587772	    0.796618	    0.222266	    0.644459	           0	    0.422756	    0.212638	           0	    0.608225	    0.345013	    0.415768	
    0.928451	    0.543702	           0	     0.27061	    0.409701	    0.148433	    0.642655	    0.772894	    0.198241	    0.255108	    0.576843	    0.383629	    0.838128	    0.209179	    0.136841	           0	    0.219316	    0.729442	    0.184889	    0.165182	    0.160783	    0.120839	           0	    0.801614	    0.823118	           0	           0	    0.326232	    0.820929	    0.181563	
