# adjacency matrices created from topology.hpp and test.cpp for testing purposes
## Erdos-Renyi Symmetric Uniform (N*(N-1)*p edges) Adjacency dMatrix with Parameters: N = 30, p = 0.900000, seed = 123
           0	    0.912301	    0.141306	    0.331613	    0.520597	    0.192592	    0.558462	    0.114507	           0	    0.465088	    0.887612	     0.17634	    0.953427	    0.551864	    0.483281	    0.143721	    0.818962	    0.663678	           0	    0.302949	    0.497528	    0.314905	    0.671174	    0.898834	    0.382302	    0.690331	           0	           0	    0.441087	    0.772028	
    0.912301	           0	    0.934709	    0.877018	     0.63769	    0.592987	    0.878914	    0.936787	    0.840073	    0.106684	    0.517287	    0.494393	    0.469239	           0	    0.809368	    0.280361	           0	    0.424381	    0.302917	    0.139076	    0.375823	     0.79559	    0.958437	    0.952408	    0.370549	    0.739145	    0.636838	    0.685675	    0.985268	    0.401989	
    0.141306	    0.934709	           0	    0.182967	    0.988616	    0.668845	    0.799992	    0.943902	     0.77648	    0.103179	           0	    0.640629	    0.839354	    0.932097	     0.40336	    0.389187	    0.505573	    0.662688	    0.946026	    0.481166	    0.550505	    0.585964	    0.476764	    0.686938	    0.737828	    0.194901	      0.5355	    0.263466	    0.989496	    0.792458	
    0.331613	    0.877018	    0.182967	           0	    0.283874	    0.432362	    0.105349	    0.799446	    0.317998	    0.829462	    0.989393	    0.404804	    0.136555	    0.788586	    0.695051	    0.542071	    0.616397	    0.989511	    0.784189	     0.47908	    0.144187	    0.182167	    0.918743	    0.884515	    0.775645	           0	    0.218004	    0.390677	           0	    0.357883	
    0.520597	     0.63769	    0.988616	    0.283874	           0	    0.646776	    0.399322	    0.871438	    0.623958	    0.571139	           0	    0.320618	    0.136615	    0.401353	           0	    0.985169	           0	    0.949929	           0	    0.142606	    0.160704	    0.407648	     0.87345	    0.435157	    0.827012	    0.171234	    0.885591	    0.187334	    0.770303	    0.214262	
    0.192592	    0.592987	    0.668845	    0.432362	    0.646776	           0	    0.344332	    0.426049	    0.759341	    0.958327	     0.99373	    0.596433	    0.597133	    0.894048	    0.894442	    0.286872	           0	    0.114753	           0	    0.296232	    0.126388	    0.688028	    0.698385	    0.701546	    0.171429	    0.123577	    0.955226	    0.185977	    0.926287	    0.729851	
    0.558462	    0.878914	    0.799992	    0.105349	    0.399322	    0.344332	           0	    0.221152	    0.881483	    0.331788	           0	     0.50778	     0.85372	    0.719537	    0.939602	    0.178667	    0.745982	    0.878032	    0.414567	    0.312816	    0.948881	           0	    0.317517	    0.698735	    0.105425	    0.926558	    0.710286	    0.499031	    0.620696	           0	
    0.114507	    0.936787	    0.943902	    0.799446	    0.871438	    0.426049	    0.221152	           0	    0.966704	    0.287423	    0.650779	    0.963411	    0.828067	     0.28126	    0.724586	    0.118519	    0.253974	    0.683605	    0.739899	    0.778173	    0.180849	     0.83048	    0.925149	    0.473953	    0.437598	    0.292611	    0.245814	           0	    0.934819	    0.176414	
           0	    0.840073	     0.77648	    0.317998	    0.623958	    0.759341	    0.881483	    0.966704	           0	    0.797122	    0.536419	           0	    0.309418	    0.736404	    0.249344	    0.934826	    0.521189	    0.420362	    0.813069	    0.695545	           0	    0.309232	     0.86098	    0.146711	    0.650961	    0.173602	    0.982538	    0.427219	    0.585554	    0.938739	
    0.465088	    0.106684	    0.103179	    0.829462	    0.571139	    0.958327	    0.331788	    0.287423	    0.797122	           0	      0.2339	    0.861449	    0.974888	    0.412115	           0	    0.624404	     0.41461	    0.973942	     0.36324	     0.68124	    0.340215	    0.418838	           0	    0.600431	    0.709215	     0.72668	    0.655894	    0.272202	     0.31294	     0.13483	
    0.887612	    0.517287	           0	    0.989393	           0	     0.99373	           0	    0.650779	    0.536419	      0.2339	           0	    0.459441	    0.363837	    0.485513	    0.434793	    0.913803	    0.611293	    0.429147	    0.211531	    0.121734	    0.352429	           0	    0.353111	    0.358393	    0.100074	     0.67231	    0.309682	           0	    0.368421	    0.367175	
     0.17634	    0.494393	    0.640629	    0.404804	    0.320618	    0.596433	     0.50778	    0.963411	           0	    0.861449	    0.459441	           0	    0.458775	    0.480289	    0.192372	    0.605997	    0.244962	           0	    0.767584	    0.351822	    0.879278	     0.24856	    0.285504	    0.855319	    0.200253	    0.128978	    0.446354	    0.481876	    0.436863	    0.437667	
    0.953427	    0.469239	    0.839354	    0.136555	    0.136615	    0.597133	     0.85372	    0.828067	    0.309418	    0.974888	    0.363837	    0.458775	           0	    0.607923	    0.608113	           0	    0.371752	     0.56938	    0.826272	    0.413918	    0.603764	           0	     0.80179	           0	    0.183994	    0.266397	    0.367211	    0.694857	     0.12395	    0.370948	
    0.551864	           0	    0.932097	    0.788586	    0.401353	    0.894048	    0.719537	     0.28126	    0.736404	    0.412115	    0.485513	    0.480289	    0.607923	           0	    0.102419	           0	    0.215768	    0.466101	    0.928134	           0	           0	     0.50598	    0.990131	    0.767676	    0.486832	    0.899071	    0.198179	    0.346458	    0.499799	    0.106964	
    0.483281	    0.809368	     0.40336	    0.695051	           0	    0.894442	    0.939602	    0.724586	    0.249344	           0	    0.434793	    0.192372	    0.608113	    0.102419	           0	    0.588372	           0	    0.962659	    0.496295	    0.525622	    0.834369	           0	    0.469468	     0.39439	    0.622642	    0.454933	    0.861177	    0.349682	    0.385109	    0.138901	
    0.143721	    0.280361	    0.389187	    0.542071	    0.985169	    0.286872	    0.178667	    0.118519	    0.934826	    0.624404	    0.913803	    0.605997	           0	           0	    0.588372	           0	    0.205659	    0.470412	     0.81903	    0.450887	    0.431987	    0.364876	           0	    0.770154	    0.518441	    0.738661	    0.999027	    0.268213	    0.996478	    0.707532	
    0.818962	           0	    0.505573	    0.616397	           0	           0	    0.745982	    0.253974	    0.521189	     0.41461	    0.611293	    0.244962	    0.371752	    0.215768	           0	    0.205659	           0	    0.616657	    0.692034	    0.146882	    0.184084	    0.427769	    0.174387	    0.918884	    0.532924	    0.551995	    0.289587	           0	    0.873025	    0.827144	
    0.663678	    0.424381	    0.662688	    0.989511	    0.949929	    0.114753	    0.878032	    0.683605	    0.420362	    0.973942	    0.429147	           0	     0.56938	    0.466101	    0.962659	    0.470412	    0.616657	           0	           0	    0.284089	    0.337249	    0.399478	    0.970745	    0.278529	      0.5328	    0.712813	    0.510644	    0.749066	    0.271906	    0.285486	
