# adjacency matrices created from topology.hpp and test.cpp for testing purposes
## Small-world Directed Adjacency dMatrix with Parameters: N = 30, K = 6, beta = 0.600000, weight = 1.000000, seed = 123
           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           1	           0	           1	           1	           0	           0	
           1	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           1	           1	           0	           0	           0	           0	           0	           0	           0	           0	           1	           0	           1	           0	
           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           1	           0	           0	           0	           1	           1	           0	           0	           1	           0	           0	           0	           0	           1	
           0	           0	           0	           0	           0	           1	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           1	           0	           0	           0	           1	           0	           0	           0	           0	           0	           0	           0	
           0	           1	           0	           1	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           1	           0	           0	           0	           0	           0	           0	           1	           0	
           1	           0	           0	           0	           0	           0	           0	           0	           1	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           1	           1	           0	           0	           0	           0	           0	           0	           1	           0	           0	
           1	           1	           0	           0	           0	           1	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	
           0	           0	           1	           1	           0	           0	           0	           0	           0	           0	           0	           0	           1	           0	           0	           0	           0	           0	           0	           1	           0	           0	           0	           1	           0	           0	           0	           0	           0	           0	
           0	           0	           1	           1	           1	           0	           0	           1	           0	           1	           0	           1	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	
           0	           0	           0	           1	           1	           1	           1	           0	           0	           0	           1	           0	           0	           0	           1	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           1	           0	           1	           1	           0	
           0	           1	           0	           0	           0	           0	           0	           1	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           1	           0	           0	           0	           0	           1	           0	           0	           1	           0	
           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           1	           0	           0	           1	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           1	
